PMXCrossover,InvertMutator,TournamentSelector,0.316,999,588.0379113938102
PMXCrossover,InvertMutator,TournamentSelector,0.311,999,588.0379113938102
PMXCrossover,InvertMutator,TournamentSelector,0.979,3121,583.6487998149456
PMXCrossover,InvertMutator,TournamentSelector,0.54,1714,583.6487998149455
PMXCrossover,InvertMutator,TournamentSelector,0.313,999,583.6487998149455
PMXCrossover,InvertMutator,TournamentSelector,0.311,999,583.6487998149455
PMXCrossover,InvertMutator,TournamentSelector,0.313,999,583.6487998149455
PMXCrossover,InvertMutator,TournamentSelector,0.315,999,583.6487998149455
PMXCrossover,InvertMutator,TournamentSelector,0.319,999,583.6487998149455
PMXCrossover,InvertMutator,TournamentSelector,0.317,999,583.6487998149455
PMXCrossover,InvertMutator,TournamentSelector,0.313,999,583.6487998149455
PMXCrossover,InvertMutator,TournamentSelector,0.311,999,583.6487998149455
PMXCrossover,InvertMutator,TournamentSelector,0.313,999,583.6487998149455
PMXCrossover,InvertMutator,TournamentSelector,0.56,1782,575.0240951443326
PMXCrossover,InvertMutator,TournamentSelector,0.726,2310,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.313,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.316,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.313,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.316,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.315,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.311,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.315,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.313,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.313,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.316,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.313,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.315,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.316,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.315,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.313,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.315,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.313,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.317,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.317,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.314,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.315,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.314,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.314,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.316,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.32,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.313,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.317,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.313,999,573.2788561406304
PMXCrossover,InvertMutator,TournamentSelector,0.648,2057,572.967157753383
PMXCrossover,InvertMutator,TournamentSelector,0.313,999,572.967157753383
PMXCrossover,InvertMutator,TournamentSelector,0.318,999,572.967157753383
PMXCrossover,InvertMutator,TournamentSelector,0.314,999,572.967157753383
PMXCrossover,InvertMutator,TournamentSelector,0.323,999,572.967157753383
PMXCrossover,InvertMutator,TournamentSelector,0.32,999,572.967157753383
PMXCrossover,InvertMutator,TournamentSelector,0.6,1903,571.7861955291006
PMXCrossover,InvertMutator,TournamentSelector,0.315,999,571.7861955291006
PMXCrossover,InvertMutator,TournamentSelector,0.358,1138,571.7861955291006
PMXCrossover,InvertMutator,TournamentSelector,0.595,1883,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.315,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.313,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.316,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.312,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.314,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.313,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.312,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.312,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.314,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.313,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.316,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.314,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.313,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.312,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.313,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.318,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.321,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.313,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.316,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.313,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.313,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.314,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.312,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.313,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.312,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.312,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.316,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.321,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.317,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.315,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.31,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.317,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.311,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.312,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.32,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.321,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.321,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.318,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.325,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.325,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.32,999,571.7861955291005
PMXCrossover,InvertMutator,TournamentSelector,0.323,999,571.7861955291005
PMXCrossover,InvertMutator,SUSSelector,0.349,999,1721.7110481090567
PMXCrossover,InvertMutator,SUSSelector,0.745,2175,1586.5663132473564
PMXCrossover,InvertMutator,SUSSelector,0.401,1210,1674.859154951051
PMXCrossover,InvertMutator,SUSSelector,0.845,2516,1751.7296801640257
PMXCrossover,InvertMutator,SUSSelector,0.789,2316,1679.7235534480412
PMXCrossover,InvertMutator,SUSSelector,0.614,1812,1635.2677014118085
PMXCrossover,InvertMutator,SUSSelector,0.528,1546,1534.5354893462463
PMXCrossover,InvertMutator,SUSSelector,0.359,1057,1695.7380504130304
PMXCrossover,InvertMutator,SUSSelector,0.764,2214,1680.4989140391376
PMXCrossover,InvertMutator,SUSSelector,0.68,2068,1673.9212139762988
PMXCrossover,InvertMutator,SUSSelector,0.531,1604,1728.2144250726265
PMXCrossover,InvertMutator,SUSSelector,0.492,1501,1626.3699809336508
PMXCrossover,InvertMutator,SUSSelector,0.644,1952,1672.5851167510373
